tract,yr_id,name,households
101.11,2022,"$200,000 or more",46
101.12,2020,"Less than $15,000",161
101.12,2020,"$15,000 to $29,999",223
101.12,2020,"$30,000 to $44,999",254
101.12,2020,"$45,000 to $59,999",268
101.12,2020,"$60,000 to $74,999",279
101.12,2020,"$75,000 to $99,999",157
101.12,2020,"$100,000 to $124,999",91
101.12,2020,"$125,000 to $149,999",0
101.12,2020,"$150,000 to $199,999",20
101.12,2020,"$200,000 or more",56
101.12,2021,"Less than $15,000",229
101.12,2021,"$15,000 to $29,999",157
101.12,2021,"$30,000 to $44,999",225
101.12,2021,"$45,000 to $59,999",295
101.12,2021,"$60,000 to $74,999",279
101.12,2021,"$75,000 to $99,999",128
101.12,2021,"$100,000 to $124,999",92
101.12,2021,"$125,000 to $149,999",41
101.12,2021,"$150,000 to $199,999",5
101.12,2021,"$200,000 or more",43
101.12,2022,"Less than $15,000",168
101.12,2022,"$15,000 to $29,999",161
101.12,2022,"$30,000 to $44,999",241
101.12,2022,"$45,000 to $59,999",348
101.12,2022,"$60,000 to $74,999",277
101.12,2022,"$75,000 to $99,999",124
101.12,2022,"$100,000 to $124,999",85
101.12,2022,"$125,000 to $149,999",37
101.12,2022,"$150,000 to $199,999",9
101.12,2022,"$200,000 or more",44
102.01,2020,"Less than $15,000",87
102.01,2020,"$15,000 to $29,999",36
102.01,2020,"$30,000 to $44,999",183
102.01,2020,"$45,000 to $59,999",86
102.01,2020,"$60,000 to $74,999",120
102.01,2020,"$75,000 to $99,999",175
102.01,2020,"$100,000 to $124,999",145
102.01,2020,"$125,000 to $149,999",75
102.01,2020,"$150,000 to $199,999",170
102.01,2020,"$200,000 or more",178
102.01,2021,"Less than $15,000",37
102.01,2021,"$15,000 to $29,999",52
102.01,2021,"$30,000 to $44,999",193
102.01,2021,"$45,000 to $59,999",124
102.01,2021,"$60,000 to $74,999",84
102.01,2021,"$75,000 to $99,999",245
102.01,2021,"$100,000 to $124,999",197
102.01,2021,"$125,000 to $149,999",57
102.01,2021,"$150,000 to $199,999",122
102.01,2021,"$200,000 or more",120
102.01,2022,"Less than $15,000",22
102.01,2022,"$15,000 to $29,999",49
102.01,2022,"$30,000 to $44,999",205
102.01,2022,"$45,000 to $59,999",146
102.01,2022,"$60,000 to $74,999",84
102.01,2022,"$75,000 to $99,999",237
102.01,2022,"$100,000 to $124,999",190
102.01,2022,"$125,000 to $149,999",55
102.01,2022,"$150,000 to $199,999",126
102.01,2022,"$200,000 or more",119
102.02,2020,"Less than $15,000",113
102.02,2020,"$15,000 to $29,999",32
102.02,2020,"$30,000 to $44,999",228
102.02,2020,"$45,000 to $59,999",62
102.02,2020,"$60,000 to $74,999",80
102.02,2020,"$75,000 to $99,999",266
102.02,2020,"$100,000 to $124,999",122
102.02,2020,"$125,000 to $149,999",84
102.02,2020,"$150,000 to $199,999",149
102.02,2020,"$200,000 or more",329
102.02,2021,"Less than $15,000",115
102.02,2021,"$15,000 to $29,999",3
102.02,2021,"$30,000 to $44,999",132
102.02,2021,"$45,000 to $59,999",156
102.02,2021,"$60,000 to $74,999",161
102.02,2021,"$75,000 to $99,999",198
102.02,2021,"$100,000 to $124,999",143
102.02,2021,"$125,000 to $149,999",104
102.02,2021,"$150,000 to $199,999",93
102.02,2021,"$200,000 or more",332
102.02,2022,"Less than $15,000",84
102.02,2022,"$15,000 to $29,999",2
102.02,2022,"$30,000 to $44,999",144
102.02,2022,"$45,000 to $59,999",183
102.02,2022,"$60,000 to $74,999",154
102.02,2022,"$75,000 to $99,999",195
102.02,2022,"$100,000 to $124,999",142
102.02,2022,"$125,000 to $149,999",99
102.02,2022,"$150,000 to $199,999",95
102.02,2022,"$200,000 or more",342
103,2020,"Less than $15,000",253
103,2020,"$15,000 to $29,999",160
103,2020,"$30,000 to $44,999",113
103,2020,"$45,000 to $59,999",106
103,2020,"$60,000 to $74,999",142
103,2020,"$75,000 to $99,999",348
103,2020,"$100,000 to $124,999",113
103,2020,"$125,000 to $149,999",119
103,2020,"$150,000 to $199,999",46
103,2020,"$200,000 or more",103
103,2021,"Less than $15,000",215
103,2021,"$15,000 to $29,999",133
103,2021,"$30,000 to $44,999",206
103,2021,"$45,000 to $59,999",24
103,2021,"$60,000 to $74,999",169
103,2021,"$75,000 to $99,999",311
103,2021,"$100,000 to $124,999",141
103,2021,"$125,000 to $149,999",52
103,2021,"$150,000 to $199,999",120
103,2021,"$200,000 or more",102
103,2022,"Less than $15,000",169
103,2022,"$15,000 to $29,999",145
103,2022,"$30,000 to $44,999",233
103,2022,"$45,000 to $59,999",20
103,2022,"$60,000 to $74,999",171
103,2022,"$75,000 to $99,999",314
103,2022,"$100,000 to $124,999",141
103,2022,"$125,000 to $149,999",50
103,2022,"$150,000 to $199,999",129
103,2022,"$200,000 or more",106
104.01,2020,"Less than $15,000",43
104.01,2020,"$15,000 to $29,999",129
104.01,2020,"$30,000 to $44,999",131
104.01,2020,"$45,000 to $59,999",108
104.01,2020,"$60,000 to $74,999",78
104.01,2020,"$75,000 to $99,999",87
104.01,2020,"$100,000 to $124,999",103
104.01,2020,"$125,000 to $149,999",65
104.01,2020,"$150,000 to $199,999",41
104.01,2020,"$200,000 or more",11
104.01,2021,"Less than $15,000",31
104.01,2021,"$15,000 to $29,999",115
104.01,2021,"$30,000 to $44,999",115
104.01,2021,"$45,000 to $59,999",134
104.01,2021,"$60,000 to $74,999",31
104.01,2021,"$75,000 to $99,999",120
104.01,2021,"$100,000 to $124,999",122
104.01,2021,"$125,000 to $149,999",53
104.01,2021,"$150,000 to $199,999",48
104.01,2021,"$200,000 or more",16
104.01,2022,"Less than $15,000",26
104.01,2022,"$15,000 to $29,999",117
104.01,2022,"$30,000 to $44,999",126
104.01,2022,"$45,000 to $59,999",152
104.01,2022,"$60,000 to $74,999",31
104.01,2022,"$75,000 to $99,999",119
104.01,2022,"$100,000 to $124,999",110
104.01,2022,"$125,000 to $149,999",49
104.01,2022,"$150,000 to $199,999",48
104.01,2022,"$200,000 or more",11
104.02,2020,"Less than $15,000",178
104.02,2020,"$15,000 to $29,999",348
104.02,2020,"$30,000 to $44,999",339
104.02,2020,"$45,000 to $59,999",252
104.02,2020,"$60,000 to $74,999",228
104.02,2020,"$75,000 to $99,999",268
104.02,2020,"$100,000 to $124,999",172
104.02,2020,"$125,000 to $149,999",40
104.02,2020,"$150,000 to $199,999",67
104.02,2020,"$200,000 or more",17
104.02,2021,"Less than $15,000",171
104.02,2021,"$15,000 to $29,999",264
104.02,2021,"$30,000 to $44,999",347
104.02,2021,"$45,000 to $59,999",210
104.02,2021,"$60,000 to $74,999",194
104.02,2021,"$75,000 to $99,999",312
104.02,2021,"$100,000 to $124,999",148
104.02,2021,"$125,000 to $149,999",150
104.02,2021,"$150,000 to $199,999",45
104.02,2021,"$200,000 or more",36
104.02,2022,"Less than $15,000",125
104.02,2022,"$15,000 to $29,999",275
104.02,2022,"$30,000 to $44,999",380
104.02,2022,"$45,000 to $59,999",241
104.02,2022,"$60,000 to $74,999",196
104.02,2022,"$75,000 to $99,999",305
104.02,2022,"$100,000 to $124,999",137
104.02,2022,"$125,000 to $149,999",141
104.02,2022,"$150,000 to $199,999",46
104.02,2022,"$200,000 or more",36
105.01,2020,"Less than $15,000",37
105.01,2020,"$15,000 to $29,999",33
105.01,2020,"$30,000 to $44,999",45
105.01,2020,"$45,000 to $59,999",18
105.01,2020,"$60,000 to $74,999",28
105.01,2020,"$75,000 to $99,999",156
105.01,2020,"$100,000 to $124,999",99
105.01,2020,"$125,000 to $149,999",39
105.01,2020,"$150,000 to $199,999",62
105.01,2020,"$200,000 or more",65
105.01,2021,"Less than $15,000",12
105.01,2021,"$15,000 to $29,999",24
105.01,2021,"$30,000 to $44,999",25
105.01,2021,"$45,000 to $59,999",33
105.01,2021,"$60,000 to $74,999",12
105.01,2021,"$75,000 to $99,999",155
105.01,2021,"$100,000 to $124,999",116
105.01,2021,"$125,000 to $149,999",56
105.01,2021,"$150,000 to $199,999",94
105.01,2021,"$200,000 or more",41
105.01,2022,"Less than $15,000",6
105.01,2022,"$15,000 to $29,999",24
105.01,2022,"$30,000 to $44,999",30
105.01,2022,"$45,000 to $59,999",41
105.01,2022,"$60,000 to $74,999",13
105.01,2022,"$75,000 to $99,999",149
105.01,2022,"$100,000 to $124,999",109
105.01,2022,"$125,000 to $149,999",56
105.01,2022,"$150,000 to $199,999",98
105.01,2022,"$200,000 or more",44
105.02,2020,"Less than $15,000",182
105.02,2020,"$15,000 to $29,999",230
105.02,2020,"$30,000 to $44,999",204
105.02,2020,"$45,000 to $59,999",427
105.02,2020,"$60,000 to $74,999",322
105.02,2020,"$75,000 to $99,999",233
105.02,2020,"$100,000 to $124,999",141
105.02,2020,"$125,000 to $149,999",113
105.02,2020,"$150,000 to $199,999",26
105.02,2020,"$200,000 or more",74
105.02,2021,"Less than $15,000",247
105.02,2021,"$15,000 to $29,999",223
105.02,2021,"$30,000 to $44,999",133
105.02,2021,"$45,000 to $59,999",327
105.02,2021,"$60,000 to $74,999",259
105.02,2021,"$75,000 to $99,999",242
105.02,2021,"$100,000 to $124,999",192
105.02,2021,"$125,000 to $149,999",136
105.02,2021,"$150,000 to $199,999",60
105.02,2021,"$200,000 or more",106
105.02,2022,"Less than $15,000",184
105.02,2022,"$15,000 to $29,999",232
105.02,2022,"$30,000 to $44,999",143
105.02,2022,"$45,000 to $59,999",379
105.02,2022,"$60,000 to $74,999",256
105.02,2022,"$75,000 to $99,999",244
105.02,2022,"$100,000 to $124,999",187
105.02,2022,"$125,000 to $149,999",132
105.02,2022,"$150,000 to $199,999",63
105.02,2022,"$200,000 or more",108
106.01,2020,"Less than $15,000",34
106.01,2020,"$15,000 to $29,999",16
106.01,2020,"$30,000 to $44,999",34
106.01,2020,"$45,000 to $59,999",7
106.01,2020,"$60,000 to $74,999",31
106.01,2020,"$75,000 to $99,999",78
106.01,2020,"$100,000 to $124,999",53
106.01,2020,"$125,000 to $149,999",92
106.01,2020,"$150,000 to $199,999",95
106.01,2020,"$200,000 or more",481
106.01,2021,"Less than $15,000",34
106.01,2021,"$15,000 to $29,999",28
106.01,2021,"$30,000 to $44,999",26
106.01,2021,"$45,000 to $59,999",27
106.01,2021,"$60,000 to $74,999",21
106.01,2021,"$75,000 to $99,999",101
106.01,2021,"$100,000 to $124,999",60
106.01,2021,"$125,000 to $149,999",74
106.01,2021,"$150,000 to $199,999",110
106.01,2021,"$200,000 or more",465
106.01,2022,"Less than $15,000",22
106.01,2022,"$15,000 to $29,999",28
106.01,2022,"$30,000 to $44,999",28
106.01,2022,"$45,000 to $59,999",34
106.01,2022,"$60,000 to $74,999",23
106.01,2022,"$75,000 to $99,999",100
106.01,2022,"$100,000 to $124,999",55
106.01,2022,"$125,000 to $149,999",71
106.01,2022,"$150,000 to $199,999",112
106.01,2022,"$200,000 or more",481
108,2020,"Less than $15,000",64
108,2020,"$15,000 to $29,999",19
108,2020,"$30,000 to $44,999",32
108,2020,"$45,000 to $59,999",38
108,2020,"$60,000 to $74,999",71
108,2020,"$75,000 to $99,999",110
108,2020,"$100,000 to $124,999",149
108,2020,"$125,000 to $149,999",44
108,2020,"$150,000 to $199,999",54
108,2020,"$200,000 or more",398
108,2021,"Less than $15,000",85
108,2021,"$15,000 to $29,999",30
108,2021,"$30,000 to $44,999",44
108,2021,"$45,000 to $59,999",9
108,2021,"$60,000 to $74,999",60
108,2021,"$75,000 to $99,999",86
108,2021,"$100,000 to $124,999",196
108,2021,"$125,000 to $149,999",40
108,2021,"$150,000 to $199,999",60
108,2021,"$200,000 or more",365
108,2022,"Less than $15,000",55
108,2022,"$15,000 to $29,999",28
108,2022,"$30,000 to $44,999",60
108,2022,"$45,000 to $59,999",20
108,2022,"$60,000 to $74,999",60
108,2022,"$75,000 to $99,999",88
108,2022,"$100,000 to $124,999",185
108,2022,"$125,000 to $149,999",40
108,2022,"$150,000 to $199,999",60
108,2022,"$200,000 or more",380
109,2020,"Less than $15,000",40
109,2020,"$15,000 to $29,999",8
109,2020,"$30,000 to $44,999",21
109,2020,"$45,000 to $59,999",12
109,2020,"$60,000 to $74,999",40
109,2020,"$75,000 to $99,999",59
109,2020,"$100,000 to $124,999",65
109,2020,"$125,000 to $149,999",114
109,2020,"$150,000 to $199,999",81
109,2020,"$200,000 or more",314
109,2021,"Less than $15,000",36
109,2021,"$15,000 to $29,999",21
109,2021,"$30,000 to $44,999",81
109,2021,"$45,000 to $59,999",7
109,2021,"$60,000 to $74,999",26
109,2021,"$75,000 to $99,999",49
109,2021,"$100,000 to $124,999",42
109,2021,"$125,000 to $149,999",81
109,2021,"$150,000 to $199,999",92
109,2021,"$200,000 or more",320
109,2022,"Less than $15,000",6
109,2022,"$15,000 to $29,999",19
109,2022,"$30,000 to $44,999",92
109,2022,"$45,000 to $59,999",16
109,2022,"$60,000 to $74,999",28
109,2022,"$75,000 to $99,999",50
109,2022,"$100,000 to $124,999",42
109,2022,"$125,000 to $149,999",81
109,2022,"$150,000 to $199,999",93
109,2022,"$200,000 or more",333
11,2020,"Less than $15,000",71
11,2020,"$15,000 to $29,999",51
11,2020,"$30,000 to $44,999",150
11,2020,"$45,000 to $59,999",170
11,2020,"$60,000 to $74,999",179
11,2020,"$75,000 to $99,999",416
11,2020,"$100,000 to $124,999",146
11,2020,"$125,000 to $149,999",142
11,2020,"$150,000 to $199,999",206
11,2020,"$200,000 or more",80
11,2021,"Less than $15,000",61
11,2021,"$15,000 to $29,999",56
11,2021,"$30,000 to $44,999",125
11,2021,"$45,000 to $59,999",127
11,2021,"$60,000 to $74,999",207
11,2021,"$75,000 to $99,999",352
11,2021,"$100,000 to $124,999",236
11,2021,"$125,000 to $149,999",154
11,2021,"$150,000 to $199,999",167
11,2021,"$200,000 or more",113
11,2022,"Less than $15,000",42
11,2022,"$15,000 to $29,999",60
11,2022,"$30,000 to $44,999",141
11,2022,"$45,000 to $59,999",152
11,2022,"$60,000 to $74,999",200
11,2022,"$75,000 to $99,999",347
11,2022,"$100,000 to $124,999",229
11,2022,"$125,000 to $149,999",145
11,2022,"$150,000 to $199,999",169
11,2022,"$200,000 or more",117
110,2020,"Less than $15,000",49
110,2020,"$15,000 to $29,999",103
110,2020,"$30,000 to $44,999",83
110,2020,"$45,000 to $59,999",90
110,2020,"$60,000 to $74,999",60
110,2020,"$75,000 to $99,999",165
110,2020,"$100,000 to $124,999",239
110,2020,"$125,000 to $149,999",120
110,2020,"$150,000 to $199,999",149
110,2020,"$200,000 or more",337
110,2021,"Less than $15,000",41
110,2021,"$15,000 to $29,999",158
110,2021,"$30,000 to $44,999",106
110,2021,"$45,000 to $59,999",74
110,2021,"$60,000 to $74,999",91
110,2021,"$75,000 to $99,999",190
110,2021,"$100,000 to $124,999",199
110,2021,"$125,000 to $149,999",128
110,2021,"$150,000 to $199,999",162
110,2021,"$200,000 or more",236
110,2022,"Less than $15,000",26
110,2022,"$15,000 to $29,999",162
110,2022,"$30,000 to $44,999",115
110,2022,"$45,000 to $59,999",93
110,2022,"$60,000 to $74,999",85
110,2022,"$75,000 to $99,999",186
110,2022,"$100,000 to $124,999",191
110,2022,"$125,000 to $149,999",127
110,2022,"$150,000 to $199,999",165
110,2022,"$200,000 or more",237
111,2020,"Less than $15,000",90
111,2020,"$15,000 to $29,999",92
111,2020,"$30,000 to $44,999",20
111,2020,"$45,000 to $59,999",142
111,2020,"$60,000 to $74,999",83
111,2020,"$75,000 to $99,999",191
111,2020,"$100,000 to $124,999",162
111,2020,"$125,000 to $149,999",130
111,2020,"$150,000 to $199,999",174
111,2020,"$200,000 or more",541
111,2021,"Less than $15,000",112
111,2021,"$15,000 to $29,999",103
111,2021,"$30,000 to $44,999",13
111,2021,"$45,000 to $59,999",121
111,2021,"$60,000 to $74,999",93
111,2021,"$75,000 to $99,999",98
111,2021,"$100,000 to $124,999",260
111,2021,"$125,000 to $149,999",190
111,2021,"$150,000 to $199,999",181
111,2021,"$200,000 or more",450
111,2022,"Less than $15,000",69
111,2022,"$15,000 to $29,999",102
111,2022,"$30,000 to $44,999",18
111,2022,"$45,000 to $59,999",156
111,2022,"$60,000 to $74,999",97
111,2022,"$75,000 to $99,999",97
111,2022,"$100,000 to $124,999",240
111,2022,"$125,000 to $149,999",190
111,2022,"$150,000 to $199,999",187
111,2022,"$200,000 or more",466
113,2020,"Less than $15,000",0
113,2020,"$15,000 to $29,999",6
113,2020,"$30,000 to $44,999",4
113,2020,"$45,000 to $59,999",0
113,2020,"$60,000 to $74,999",0
113,2020,"$75,000 to $99,999",0
113,2020,"$100,000 to $124,999",0
113,2020,"$125,000 to $149,999",20
113,2020,"$150,000 to $199,999",20
113,2020,"$200,000 or more",4
113,2021,"Less than $15,000",0
113,2021,"$15,000 to $29,999",10
113,2021,"$30,000 to $44,999",0
113,2021,"$45,000 to $59,999",0
113,2021,"$60,000 to $74,999",0
113,2021,"$75,000 to $99,999",0
113,2021,"$100,000 to $124,999",0
113,2021,"$125,000 to $149,999",22
113,2021,"$150,000 to $199,999",15
113,2021,"$200,000 or more",7
113,2022,"Less than $15,000",0
113,2022,"$15,000 to $29,999",10
113,2022,"$30,000 to $44,999",0
113,2022,"$45,000 to $59,999",0
113,2022,"$60,000 to $74,999",0
113,2022,"$75,000 to $99,999",0
113,2022,"$100,000 to $124,999",0
113,2022,"$125,000 to $149,999",21
113,2022,"$150,000 to $199,999",16
113,2022,"$200,000 or more",7
116.01,2020,"Less than $15,000",202
116.01,2020,"$15,000 to $29,999",294
116.01,2020,"$30,000 to $44,999",310
116.01,2020,"$45,000 to $59,999",138
116.01,2020,"$60,000 to $74,999",166
116.01,2020,"$75,000 to $99,999",366
116.01,2020,"$100,000 to $124,999",26
116.01,2020,"$125,000 to $149,999",127
116.01,2020,"$150,000 to $199,999",0
116.01,2020,"$200,000 or more",0
116.01,2021,"Less than $15,000",295
116.01,2021,"$15,000 to $29,999",214
116.01,2021,"$30,000 to $44,999",262
116.01,2021,"$45,000 to $59,999",72
116.01,2021,"$60,000 to $74,999",191
116.01,2021,"$75,000 to $99,999",371
116.01,2021,"$100,000 to $124,999",129
116.01,2021,"$125,000 to $149,999",116
116.01,2021,"$150,000 to $199,999",0
116.01,2021,"$200,000 or more",0
116.01,2022,"Less than $15,000",237
116.01,2022,"$15,000 to $29,999",223
116.01,2022,"$30,000 to $44,999",285
116.01,2022,"$45,000 to $59,999",82
116.01,2022,"$60,000 to $74,999",193
116.01,2022,"$75,000 to $99,999",385
116.01,2022,"$100,000 to $124,999",130
116.01,2022,"$125,000 to $149,999",116
116.01,2022,"$150,000 to $199,999",0
116.01,2022,"$200,000 or more",0
116.02,2020,"Less than $15,000",68
116.02,2020,"$15,000 to $29,999",149
116.02,2020,"$30,000 to $44,999",151
116.02,2020,"$45,000 to $59,999",153
116.02,2020,"$60,000 to $74,999",244
116.02,2020,"$75,000 to $99,999",82
116.02,2020,"$100,000 to $124,999",25
116.02,2020,"$125,000 to $149,999",64
116.02,2020,"$150,000 to $199,999",0
116.02,2020,"$200,000 or more",70
116.02,2021,"Less than $15,000",74
116.02,2021,"$15,000 to $29,999",155
116.02,2021,"$30,000 to $44,999",183
116.02,2021,"$45,000 to $59,999",134
116.02,2021,"$60,000 to $74,999",128
116.02,2021,"$75,000 to $99,999",218
116.02,2021,"$100,000 to $124,999",37
116.02,2021,"$125,000 to $149,999",56
116.02,2021,"$150,000 to $199,999",0
116.02,2021,"$200,000 or more",25
116.02,2022,"Less than $15,000",60
116.02,2022,"$15,000 to $29,999",158
116.02,2022,"$30,000 to $44,999",190
116.02,2022,"$45,000 to $59,999",151
116.02,2022,"$60,000 to $74,999",128
116.02,2022,"$75,000 to $99,999",205
116.02,2022,"$100,000 to $124,999",36
116.02,2022,"$125,000 to $149,999",52
116.02,2022,"$150,000 to $199,999",0
116.02,2022,"$200,000 or more",28
117,2020,"Less than $15,000",580
117,2020,"$15,000 to $29,999",377
117,2020,"$30,000 to $44,999",325
117,2020,"$45,000 to $59,999",238
117,2020,"$60,000 to $74,999",117
117,2020,"$75,000 to $99,999",345
117,2020,"$100,000 to $124,999",35
117,2020,"$125,000 to $149,999",99
117,2020,"$150,000 to $199,999",8
117,2020,"$200,000 or more",129
117,2021,"Less than $15,000",636
117,2021,"$15,000 to $29,999",426
117,2021,"$30,000 to $44,999",337
117,2021,"$45,000 to $59,999",158
117,2021,"$60,000 to $74,999",293
117,2021,"$75,000 to $99,999",252
117,2021,"$100,000 to $124,999",69
117,2021,"$125,000 to $149,999",39
117,2021,"$150,000 to $199,999",3
117,2021,"$200,000 or more",85
117,2022,"Less than $15,000",560
117,2022,"$15,000 to $29,999",478
117,2022,"$30,000 to $44,999",388
117,2022,"$45,000 to $59,999",192
117,2022,"$60,000 to $74,999",309
117,2022,"$75,000 to $99,999",273
117,2022,"$100,000 to $124,999",84
117,2022,"$125,000 to $149,999",42
117,2022,"$150,000 to $199,999",3
117,2022,"$200,000 or more",94
118.01,2020,"Less than $15,000",83
118.01,2020,"$15,000 to $29,999",300
118.01,2020,"$30,000 to $44,999",213
118.01,2020,"$45,000 to $59,999",101
118.01,2020,"$60,000 to $74,999",113
118.01,2020,"$75,000 to $99,999",169
118.01,2020,"$100,000 to $124,999",29
118.01,2020,"$125,000 to $149,999",27
118.01,2020,"$150,000 to $199,999",22
118.01,2020,"$200,000 or more",24
118.01,2021,"Less than $15,000",168
118.01,2021,"$15,000 to $29,999",309
118.01,2021,"$30,000 to $44,999",122
118.01,2021,"$45,000 to $59,999",125
118.01,2021,"$60,000 to $74,999",98
118.01,2021,"$75,000 to $99,999",122
118.01,2021,"$100,000 to $124,999",45
118.01,2021,"$125,000 to $149,999",35
118.01,2021,"$150,000 to $199,999",51
118.01,2021,"$200,000 or more",16
118.01,2022,"Less than $15,000",129
118.01,2022,"$15,000 to $29,999",323
